"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Saint Helena ex. dep.","2021","Total","Female","79","Census - de jure - complete tabulation","Final figure, complete","2021","13","22"
"Saint Helena ex. dep.","2021","Total","Female","80","Census - de jure - complete tabulation","Final figure, complete","2021","10","22"
"Saint Helena ex. dep.","2021","Total","Female","80 - 84","Census - de jure - complete tabulation","Final figure, complete","2021","64","22"
"Saint Helena ex. dep.","2021","Total","Female","81","Census - de jure - complete tabulation","Final figure, complete","2021","16","22"
"Saint Helena ex. dep.","2021","Total","Female","82","Census - de jure - complete tabulation","Final figure, complete","2021","17","22"
"Saint Helena ex. dep.","2021","Total","Female","83","Census - de jure - complete tabulation","Final figure, complete","2021","12","22"
"Saint Helena ex. dep.","2021","Total","Female","84","Census - de jure - complete tabulation","Final figure, complete","2021","9","22"
"Saint Helena ex. dep.","2021","Total","Female","85","Census - de jure - complete tabulation","Final figure, complete","2021","12","22"
"Saint Helena ex. dep.","2021","Total","Female","85 - 89","Census - de jure - complete tabulation","Final figure, complete","2021","31","22"
"Saint Helena ex. dep.","2021","Total","Female","86","Census - de jure - complete tabulation","Final figure, complete","2021","4","22"
"Saint Helena ex. dep.","2021","Total","Female","87","Census - de jure - complete tabulation","Final figure, complete","2021","3","22"
"Saint Helena ex. dep.","2021","Total","Female","88","Census - de jure - complete tabulation","Final figure, complete","2021","7","22"
"Saint Helena ex. dep.","2021","Total","Female","89","Census - de jure - complete tabulation","Final figure, complete","2021","5","22"
"Saint Helena ex. dep.","2021","Total","Female","90","Census - de jure - complete tabulation","Final figure, complete","2021","8","22"
"Saint Helena ex. dep.","2021","Total","Female","90 - 94","Census - de jure - complete tabulation","Final figure, complete","2021","21","22"
"Saint Helena ex. dep.","2021","Total","Female","91","Census - de jure - complete tabulation","Final figure, complete","2021","3","22"
"Saint Helena ex. dep.","2021","Total","Female","92","Census - de jure - complete tabulation","Final figure, complete","2021","5","22"
"Saint Helena ex. dep.","2021","Total","Female","93","Census - de jure - complete tabulation","Final figure, complete","2021","3","22"
"Saint Helena ex. dep.","2021","Total","Female","94","Census - de jure - complete tabulation","Final figure, complete","2021","2","22"
"Saint Helena ex. dep.","2021","Total","Female","95","Census - de jure - complete tabulation","Final figure, complete","2021","2","22"
"Saint Helena ex. dep.","2021","Total","Female","95 - 99","Census - de jure - complete tabulation","Final figure, complete","2021","8","22"
"Saint Helena ex. dep.","2021","Total","Female","96","Census - de jure - complete tabulation","Final figure, complete","2021","3","22"
"Saint Helena ex. dep.","2021","Total","Female","97","Census - de jure - complete tabulation","Final figure, complete","2021","1","22"
"Saint Helena ex. dep.","2021","Total","Female","98","Census - de jure - complete tabulation","Final figure, complete","2021","2","22"
"Saint Helena ex. dep.","2021","Total","Female","99","Census - de jure - complete tabulation","Final figure, complete","2021","0","22"
"Saint Helena ex. dep.","2021","Total","Female","100 +","Census - de jure - complete tabulation","Final figure, complete","2021","1","22"
"Saint Lucia","2021","Total","Both Sexes","Total","Estimate - de facto","Final figure, complete","2021","182279.126991472","16"
"Saint Lucia","2021","Total","Both Sexes","0","Estimate - de facto","Final figure, complete","2021","2129.85117761702","16"
"Saint Lucia","2021","Total","Both Sexes","0 - 4","Estimate - de facto","Final figure, complete","2021","10647.021125612","16"
"Saint Lucia","2021","Total","Both Sexes","1","Estimate - de facto","Final figure, complete","2021","2133.97318766298","16"
"Saint Lucia","2021","Total","Both Sexes","1 - 4","Estimate - de facto","Final figure, complete","2021","8517.16994799499","16"
"Saint Lucia","2021","Total","Both Sexes","2","Estimate - de facto","Final figure, complete","2021","2134.52251462418","16"
"Saint Lucia","2021","Total","Both Sexes","3","Estimate - de facto","Final figure, complete","2021","2129.59166628651","16"
"Saint Lucia","2021","Total","Both Sexes","4","Estimate - de facto","Final figure, complete","2021","2119.08257942132","16"
"Saint Lucia","2021","Total","Both Sexes","5","Estimate - de facto","Final figure, complete","2021","2105.14935635772","16"
"Saint Lucia","2021","Total","Both Sexes","5 - 9","Estimate - de facto","Final figure, complete","2021","10310.0191166498","16"
"Saint Lucia","2021","Total","Both Sexes","6","Estimate - de facto","Final figure, complete","2021","2087.8910881352","16"
"Saint Lucia","2021","Total","Both Sexes","7","Estimate - de facto","Final figure, complete","2021","2065.88291420838","16"
"Saint Lucia","2021","Total","Both Sexes","8","Estimate - de facto","Final figure, complete","2021","2039.99754927665","16"
"Saint Lucia","2021","Total","Both Sexes","9","Estimate - de facto","Final figure, complete","2021","2011.09820867189","16"
"Saint Lucia","2021","Total","Both Sexes","10","Estimate - de facto","Final figure, complete","2021","2263.11043088857","16"
"Saint Lucia","2021","Total","Both Sexes","10 - 14","Estimate - de facto","Final figure, complete","2021","11253.9629289002","16"
"Saint Lucia","2021","Total","Both Sexes","11","Estimate - de facto","Final figure, complete","2021","2221.44616090812","16"
"Saint Lucia","2021","Total","Both Sexes","12","Estimate - de facto","Final figure, complete","2021","2218.29945602726","16"
"Saint Lucia","2021","Total","Both Sexes","13","Estimate - de facto","Final figure, complete","2021","2248.1028742347","16"
"Saint Lucia","2021","Total","Both Sexes","14","Estimate - de facto","Final figure, complete","2021","2303.0040068416","16"
"Saint Lucia","2021","Total","Both Sexes","15","Estimate - de facto","Final figure, complete","2021","2363.53674015733","16"
"Saint Lucia","2021","Total","Both Sexes","15 - 19","Estimate - de facto","Final figure, complete","2021","12353.1944677305","16"
"Saint Lucia","2021","Total","Both Sexes","16","Estimate - de facto","Final figure, complete","2021","2420.51831319901","16"
"Saint Lucia","2021","Total","Both Sexes","17","Estimate - de facto","Final figure, complete","2021","2476.4938831506","16"
"Saint Lucia","2021","Total","Both Sexes","18","Estimate - de facto","Final figure, complete","2021","2525.745291603","16"
"Saint Lucia","2021","Total","Both Sexes","19","Estimate - de facto","Final figure, complete","2021","2566.90023962055","16"
"Saint Lucia","2021","Total","Both Sexes","20","Estimate - de facto","Final figure, complete","2021","2610.57065450428","16"
"Saint Lucia","2021","Total","Both Sexes","20 - 24","Estimate - de facto","Final figure, complete","2021","13738.787069824","16"
"Saint Lucia","2021","Total","Both Sexes","21","Estimate - de facto","Final figure, complete","2021","2665.05942649975","16"
"Saint Lucia","2021","Total","Both Sexes","22","Estimate - de facto","Final figure, complete","2021","2733.04306160518","16"
"Saint Lucia","2021","Total","Both Sexes","23","Estimate - de facto","Final figure, complete","2021","2818.6052898484","16"
"Saint Lucia","2021","Total","Both Sexes","24","Estimate - de facto","Final figure, complete","2021","2911.50863736638","16"
"Saint Lucia","2021","Total","Both Sexes","25","Estimate - de facto","Final figure, complete","2021","3029.27286309067","16"
"Saint Lucia","2021","Total","Both Sexes","25 - 29","Estimate - de facto","Final figure, complete","2021","15800.7802324897","16"
"Saint Lucia","2021","Total","Both Sexes","26","Estimate - de facto","Final figure, complete","2021","3147.59000864219","16"
"Saint Lucia","2021","Total","Both Sexes","27","Estimate - de facto","Final figure, complete","2021","3218.27567134324","16"
"Saint Lucia","2021","Total","Both Sexes","28","Estimate - de facto","Final figure, complete","2021","3223.53994627984","16"
"Saint Lucia","2021","Total","Both Sexes","29","Estimate - de facto","Final figure, complete","2021","3182.10174313373","16"
"Saint Lucia","2021","Total","Both Sexes","30","Estimate - de facto","Final figure, complete","2021","3114.02141505957","16"
"Saint Lucia","2021","Total","Both Sexes","30 - 34","Estimate - de facto","Final figure, complete","2021","15189.3173950869","16"
"Saint Lucia","2021","Total","Both Sexes","31","Estimate - de facto","Final figure, complete","2021","3049.70870529744","16"
"Saint Lucia","2021","Total","Both Sexes","32","Estimate - de facto","Final figure, complete","2021","3006.92795824179","16"
"Saint Lucia","2021","Total","Both Sexes","33","Estimate - de facto","Final figure, complete","2021","2999.63082280616","16"
"Saint Lucia","2021","Total","Both Sexes","34","Estimate - de facto","Final figure, complete","2021","3019.02849368189","16"
"Saint Lucia","2021","Total","Both Sexes","35","Estimate - de facto","Final figure, complete","2021","3019.20734548459","16"
"Saint Lucia","2021","Total","Both Sexes","35 - 39","Estimate - de facto","Final figure, complete","2021","14690.944692832","16"
"Saint Lucia","2021","Total","Both Sexes","36","Estimate - de facto","Final figure, complete","2021","2984.96975218132","16"
"Saint Lucia","2021","Total","Both Sexes","37","Estimate - de facto","Final figure, complete","2021","2945.38137876351","16"
"Saint Lucia","2021","Total","Both Sexes","38","Estimate - de facto","Final figure, complete","2021","2897.39651632406","16"
"Saint Lucia","2021","Total","Both Sexes","39","Estimate - de facto","Final figure, complete","2021","2843.98970007847","16"
"Saint Lucia","2021","Total","Both Sexes","40","Estimate - de facto","Final figure, complete","2021","2789.83958220168","16"
"Saint Lucia","2021","Total","Both Sexes","40 - 44","Estimate - de facto","Final figure, complete","2021","13506.5340710776","16"
"Saint Lucia","2021","Total","Both Sexes","41","Estimate - de facto","Final figure, complete","2021","2739.68916372313","16"
"Saint Lucia","2021","Total","Both Sexes","42","Estimate - de facto","Final figure, complete","2021","2694.71923030722","16"
"Saint Lucia","2021","Total","Both Sexes","43","Estimate - de facto","Final figure, complete","2021","2657.03868103484","16"
"Saint Lucia","2021","Total","Both Sexes","44","Estimate - de facto","Final figure, complete","2021","2625.24741381071","16"
"Saint Lucia","2021","Total","Both Sexes","45","Estimate - de facto","Final figure, complete","2021","2596.99517559871","16"
"Saint Lucia","2021","Total","Both Sexes","45 - 49","Estimate - de facto","Final figure, complete","2021","12827.9531591528","16"
"Saint Lucia","2021","Total","Both Sexes","46","Estimate - de facto","Final figure, complete","2021","2573.28633696819","16"
"Saint Lucia","2021","Total","Both Sexes","47","Estimate - de facto","Final figure, complete","2021","2557.2925173349","16"
"Saint Lucia","2021","Total","Both Sexes","48","Estimate - de facto","Final figure, complete","2021","2550.82085975532","16"
"Saint Lucia","2021","Total","Both Sexes","49","Estimate - de facto","Final figure, complete","2021","2549.55826949566","16"
"Saint Lucia","2021","Total","Both Sexes","50","Estimate - de facto","Final figure, complete","2021","2551.78683088115","16"
"Saint Lucia","2021","Total","Both Sexes","50 - 54","Estimate - de facto","Final figure, complete","2021","12611.6449306003","16"
"Saint Lucia","2021","Total","Both Sexes","51","Estimate - de facto","Final figure, complete","2021","2550.25479614936","16"
"Saint Lucia","2021","Total","Both Sexes","52","Estimate - de facto","Final figure, complete","2021","2537.01455919833","16"
"Saint Lucia","2021","Total","Both Sexes","53","Estimate - de facto","Final figure, complete","2021","2507.80272096265","16"
"Saint Lucia","2021","Total","Both Sexes","54","Estimate - de facto","Final figure, complete","2021","2464.78602340886","16"
"Saint Lucia","2021","Total","Both Sexes","55","Estimate - de facto","Final figure, complete","2021","2418.25420324494","16"
"Saint Lucia","2021","Total","Both Sexes","55 - 59","Estimate - de facto","Final figure, complete","2021","11524.276869405","16"
"Saint Lucia","2021","Total","Both Sexes","56","Estimate - de facto","Final figure, complete","2021","2370.53846509211","16"
"Saint Lucia","2021","Total","Both Sexes","57","Estimate - de facto","Final figure, complete","2021","2313.89219704296","16"
"Saint Lucia","2021","Total","Both Sexes","58","Estimate - de facto","Final figure, complete","2021","2248.01361410231","16"
"Saint Lucia","2021","Total","Both Sexes","59","Estimate - de facto","Final figure, complete","2021","2173.57838992263","16"
"Saint Lucia","2021","Total","Both Sexes","60","Estimate - de facto","Final figure, complete","2021","2095.557707593","16"
"Saint Lucia","2021","Total","Both Sexes","60 - 64","Estimate - de facto","Final figure, complete","2021","9493.3308435998","16"
"Saint Lucia","2021","Total","Both Sexes","61","Estimate - de facto","Final figure, complete","2021","2011.12103510952","16"
"Saint Lucia","2021","Total","Both Sexes","62","Estimate - de facto","Final figure, complete","2021","1912.88900673524","16"
"Saint Lucia","2021","Total","Both Sexes","63","Estimate - de facto","Final figure, complete","2021","1798.86510745249","16"
"Saint Lucia","2021","Total","Both Sexes","64","Estimate - de facto","Final figure, complete","2021","1674.89798670956","16"
"Saint Lucia","2021","Total","Both Sexes","65","Estimate - de facto","Final figure, complete","2021","1545.85619979601","16"
"Saint Lucia","2021","Total","Both Sexes","65 - 69","Estimate - de facto","Final figure, complete","2021","6662.0517780316","16"
"Saint Lucia","2021","Total","Both Sexes","66","Estimate - de facto","Final figure, complete","2021","1422.56052877475","16"
"Saint Lucia","2021","Total","Both Sexes","67","Estimate - de facto","Final figure, complete","2021","1314.03137916263","16"
"Saint Lucia","2021","Total","Both Sexes","68","Estimate - de facto","Final figure, complete","2021","1226.10830863383","16"
"Saint Lucia","2021","Total","Both Sexes","69","Estimate - de facto","Final figure, complete","2021","1153.49536166437","16"
"Saint Lucia","2021","Total","Both Sexes","70","Estimate - de facto","Final figure, complete","2021","1087.71723490034","16"
"Saint Lucia","2021","Total","Both Sexes","70 - 74","Estimate - de facto","Final figure, complete","2021","4793.82758121608","16"
"Saint Lucia","2021","Total","Both Sexes","71","Estimate - de facto","Final figure, complete","2021","1022.49565166464","16"
"Saint Lucia","2021","Total","Both Sexes","72","Estimate - de facto","Final figure, complete","2021","958.496443216849","16"
"Saint Lucia","2021","Total","Both Sexes","73","Estimate - de facto","Final figure, complete","2021","894.348860381345","16"
"Saint Lucia","2021","Total","Both Sexes","74","Estimate - de facto","Final figure, complete","2021","830.769391052906","16"
"Saint Lucia","2021","Total","Both Sexes","75","Estimate - de facto","Final figure, complete","2021","769.665449460936","16"
"Saint Lucia","2021","Total","Both Sexes","75 - 79","Estimate - de facto","Final figure, complete","2021","3292.23917811385","16"
"Saint Lucia","2021","Total","Both Sexes","76","Estimate - de facto","Final figure, complete","2021","711.840574427582","16"
"Saint Lucia","2021","Total","Both Sexes","77","Estimate - de facto","Final figure, complete","2021","656.286336621052","16"
"Saint Lucia","2021","Total","Both Sexes","78","Estimate - de facto","Final figure, complete","2021","602.97775206233","16"
"Saint Lucia","2021","Total","Both Sexes","79","Estimate - de facto","Final figure, complete","2021","551.469065541955","16"
"Saint Lucia","2021","Total","Both Sexes","80","Estimate - de facto","Final figure, complete","2021","503.126010753156","16"
"Saint Lucia","2021","Total","Both Sexes","80 - 84","Estimate - de facto","Final figure, complete","2021","2048.94158351609","16"
"Saint Lucia","2021","Total","Both Sexes","81","Estimate - de facto","Final figure, complete","2021","456.701488070747","16"
"Saint Lucia","2021","Total","Both Sexes","82","Estimate - de facto","Final figure, complete","2021","409.897439530261","16"
"Saint Lucia","2021","Total","Both Sexes","83","Estimate - de facto","Final figure, complete","2021","362.676028135388","16"
"Saint Lucia","2021","Total","Both Sexes","84","Estimate - de facto","Final figure, complete","2021","316.540617026544","16"
"Saint Lucia","2021","Total","Both Sexes","85 +","Estimate - de facto","Final figure, complete","2021","1534.29996763432","16"
"Saint Lucia","2021","Total","Male","Total","Estimate - de facto","Final figure, complete","2021","90418.8048449228","16"
"Saint Lucia","2021","Total","Male","0","Estimate - de facto","Final figure, complete","2021","1072.96023034658","16"
"Saint Lucia","2021","Total","Male","0 - 4","Estimate - de facto","Final figure, complete","2021","5381.40365397977","16"
"Saint Lucia","2021","Total","Male","1","Estimate - de facto","Final figure, complete","2021","1076.25643549478","16"
"Saint Lucia","2021","Total","Male","1 - 4","Estimate - de facto","Final figure, complete","2021","4308.44342363318","16"
"Saint Lucia","2021","Total","Male","2","Estimate - de facto","Final figure, complete","2021","1078.41019372473","16"
"Saint Lucia","2021","Total","Male","3","Estimate - de facto","Final figure, complete","2021","1078.20028166825","16"
"Saint Lucia","2021","Total","Male","4","Estimate - de facto","Final figure, complete","2021","1075.57651274542","16"
"Saint Lucia","2021","Total","Male","5","Estimate - de facto","Final figure, complete","2021","1070.85354005234","16"
"Saint Lucia","2021","Total","Male","5 - 9","Estimate - de facto","Final figure, complete","2021","5262.78189170451","16"
"Saint Lucia","2021","Total","Male","6","Estimate - de facto","Final figure, complete","2021","1063.87103644096","16"
"Saint Lucia","2021","Total","Male","7","Estimate - de facto","Final figure, complete","2021","1054.50237115044","16"
"Saint Lucia","2021","Total","Male","8","Estimate - de facto","Final figure, complete","2021","1043.18931248012","16"
"Saint Lucia","2021","Total","Male","9","Estimate - de facto","Final figure, complete","2021","1030.36563158066","16"
"Saint Lucia","2021","Total","Male","10","Estimate - de facto","Final figure, complete","2021","1162.85897788293","16"
"Saint Lucia","2021","Total","Male","10 - 14","Estimate - de facto","Final figure, complete","2021","5750.03937225902","16"
"Saint Lucia","2021","Total","Male","11","Estimate - de facto","Final figure, complete","2021","1135.69972882143","16"
"Saint Lucia","2021","Total","Male","12","Estimate - de facto","Final figure, complete","2021","1131.34238012858","16"
"Saint Lucia","2021","Total","Male","13","Estimate - de facto","Final figure, complete","2021","1145.96589212202","16"
"Saint Lucia","2021","Total","Male","14","Estimate - de facto","Final figure, complete","2021","1174.17239330406","16"
"Saint Lucia","2021","Total","Male","15","Estimate - de facto","Final figure, complete","2021","1207.21996636394","16"
"Saint Lucia","2021","Total","Male","15 - 19","Estimate - de facto","Final figure, complete","2021","6306.59327974867","16"
"Saint Lucia","2021","Total","Male","16","Estimate - de facto","Final figure, complete","2021","1239.21648495027","16"
"Saint Lucia","2021","Total","Male","17","Estimate - de facto","Final figure, complete","2021","1267.7715915613","16"
"Saint Lucia","2021","Total","Male","18","Estimate - de facto","Final figure, complete","2021","1289.19420691731","16"
"Saint Lucia","2021","Total","Male","19","Estimate - de facto","Final figure, complete","2021","1303.19102995586","16"
"Saint Lucia","2021","Total","Male","20","Estimate - de facto","Final figure, complete","2021","1316.56815830156","16"
"Saint Lucia","2021","Total","Male","20 - 24","Estimate - de facto","Final figure, complete","2021","6899.7395529467","16"
"Saint Lucia","2021","Total","Male","21","Estimate - de facto","Final figure, complete","2021","1336.26633029592","16"
"Saint Lucia","2021","Total","Male","22","Estimate - de facto","Final figure, complete","2021","1367.09141220644","16"
"Saint Lucia","2021","Total","Male","23","Estimate - de facto","Final figure, complete","2021","1413.00941126231","16"
"Saint Lucia","2021","Total","Male","24","Estimate - de facto","Final figure, complete","2021","1466.80424088048","16"
"Saint Lucia","2021","Total","Male","25","Estimate - de facto","Final figure, complete","2021","1535.12487117303","16"
"Saint Lucia","2021","Total","Male","25 - 29","Estimate - de facto","Final figure, complete","2021","8027.98312004744","16"
"Saint Lucia","2021","Total","Male","26","Estimate - de facto","Final figure, complete","2021","1601.91035708741","16"
"Saint Lucia","2021","Total","Male","27","Estimate - de facto","Final figure, complete","2021","1640.39595471636","16"
"Saint Lucia","2021","Total","Male","28","Estimate - de facto","Final figure, complete","2021","1639.69548938734","16"
"Saint Lucia","2021","Total","Male","29","Estimate - de facto","Final figure, complete","2021","1610.8564476833","16"
"Saint Lucia","2021","Total","Male","30","Estimate - de facto","Final figure, complete","2021","1568.69224355437","16"
"Saint Lucia","2021","Total","Male","30 - 34","Estimate - de facto","Final figure, complete","2021","7593.85179942556","16"
"Saint Lucia","2021","Total","Male","31","Estimate - de facto","Final figure, complete","2021","1530.50192772008","16"
"Saint Lucia","2021","Total","Male","32","Estimate - de facto","Final figure, complete","2021","1502.9733094484","16"
"Saint Lucia","2021","Total","Male","33","Estimate - de facto","Final figure, complete","2021","1493.52591424855","16"
"Saint Lucia","2021","Total","Male","34","Estimate - de facto","Final figure, complete","2021","1498.15840445416","16"
"Saint Lucia","2021","Total","Male","35","Estimate - de facto","Final figure, complete","2021","1491.94938922758","16"
"Saint Lucia","2021","Total","Male","35 - 39","Estimate - de facto","Final figure, complete","2021","7265.49814062776","16"
"Saint Lucia","2021","Total","Male","36","Estimate - de facto","Final figure, complete","2021","1469.51245649044","16"
"Saint Lucia","2021","Total","Male","37","Estimate - de facto","Final figure, complete","2021","1450.04876105082","16"
"Saint Lucia","2021","Total","Male","38","Estimate - de facto","Final figure, complete","2021","1433.86343705955","16"
"Saint Lucia","2021","Total","Male","39","Estimate - de facto","Final figure, complete","2021","1420.12409679936","16"
"Saint Lucia","2021","Total","Male","40","Estimate - de facto","Final figure, complete","2021","1408.50109333696","16"
"Saint Lucia","2021","Total","Male","40 - 44","Estimate - de facto","Final figure, complete","2021","6894.49621772066","16"
"Saint Lucia","2021","Total","Male","41","Estimate - de facto","Final figure, complete","2021","1396.73454470373","16"
"Saint Lucia","2021","Total","Male","42","Estimate - de facto","Final figure, complete","2021","1382.37031798824","16"
"Saint Lucia","2021","Total","Male","43","Estimate - de facto","Final figure, complete","2021","1363.9013037909","16"
"Saint Lucia","2021","Total","Male","44","Estimate - de facto","Final figure, complete","2021","1342.98895790082","16"
"Saint Lucia","2021","Total","Male","45","Estimate - de facto","Final figure, complete","2021","1320.27657584659","16"
"Saint Lucia","2021","Total","Male","45 - 49","Estimate - de facto","Final figure, complete","2021","6458.36864978154","16"
"Saint Lucia","2021","Total","Male","46","Estimate - de facto","Final figure, complete","2021","1299.53686044317","16"
"Saint Lucia","2021","Total","Male","47","Estimate - de facto","Final figure, complete","2021","1284.61627062171","16"
"Saint Lucia","2021","Total","Male","48","Estimate - de facto","Final figure, complete","2021","1277.7898029387","16"
"Saint Lucia","2021","Total","Male","49","Estimate - de facto","Final figure, complete","2021","1276.14913993137","16"
"Saint Lucia","2021","Total","Male","50","Estimate - de facto","Final figure, complete","2021","1274.30791748632","16"
"Saint Lucia","2021","Total","Male","50 - 54","Estimate - de facto","Final figure, complete","2021","6259.98910602463","16"
"Saint Lucia","2021","Total","Male","51","Estimate - de facto","Final figure, complete","2021","1268.14458440103","16"
"Saint Lucia","2021","Total","Male","52","Estimate - de facto","Final figure, complete","2021","1257.65789913547","16"
"Saint Lucia","2021","Total","Male","53","Estimate - de facto","Final figure, complete","2021","1241.09109761461","16"
"Saint Lucia","2021","Total","Male","54","Estimate - de facto","Final figure, complete","2021","1218.7876073872","16"
"Saint Lucia","2021","Total","Male","55","Estimate - de facto","Final figure, complete","2021","1198.1130924157","16"
"Saint Lucia","2021","Total","Male","55 - 59","Estimate - de facto","Final figure, complete","2021","5733.7245092709","16"
"Saint Lucia","2021","Total","Male","56","Estimate - de facto","Final figure, complete","2021","1178.93783267519","16"
"Saint Lucia","2021","Total","Male","57","Estimate - de facto","Final figure, complete","2021","1153.52878111877","16"
"Saint Lucia","2021","Total","Male","58","Estimate - de facto","Final figure, complete","2021","1120.98126644142","16"
"Saint Lucia","2021","Total","Male","59","Estimate - de facto","Final figure, complete","2021","1082.16353661982","16"
"Saint Lucia","2021","Total","Male","60","Estimate - de facto","Final figure, complete","2021","1040.53126005135","16"
"Saint Lucia","2021","Total","Male","60 - 64","Estimate - de facto","Final figure, complete","2021","4670.02667059131","16"
"Saint Lucia","2021","Total","Male","61","Estimate - de facto","Final figure, complete","2021","995.134733110167","16"
"Saint Lucia","2021","Total","Male","62","Estimate - de facto","Final figure, complete","2021","941.929461723492","16"
"Saint Lucia","2021","Total","Male","63","Estimate - de facto","Final figure, complete","2021","879.949263818256","16"
"Saint Lucia","2021","Total","Male","64","Estimate - de facto","Final figure, complete","2021","812.481951888048","16"
"Saint Lucia","2021","Total","Male","65","Estimate - de facto","Final figure, complete","2021","743.306797161925","16"
"Saint Lucia","2021","Total","Male","65 - 69","Estimate - de facto","Final figure, complete","2021","3162.06793145801","16"
"Saint Lucia","2021","Total","Male","66","Estimate - de facto","Final figure, complete","2021","678.496761600076","16"
"Saint Lucia","2021","Total","Male","67","Estimate - de facto","Final figure, complete","2021","622.082875927238","16"
"Saint Lucia","2021","Total","Male","68","Estimate - de facto","Final figure, complete","2021","577.271015211456","16"
"Saint Lucia","2021","Total","Male","69","Estimate - de facto","Final figure, complete","2021","540.910481557311","16"
"Saint Lucia","2021","Total","Male","70","Estimate - de facto","Final figure, complete","2021","507.632505345122","16"
"Saint Lucia","2021","Total","Male","70 - 74","Estimate - de facto","Final figure, complete","2021","2191.82459554086","16"
"Saint Lucia","2021","Total","Male","71","Estimate - de facto","Final figure, complete","2021","473.556865677997","16"
"Saint Lucia","2021","Total","Male","72","Estimate - de facto","Final figure, complete","2021","439.203839132402","16"
"Saint Lucia","2021","Total","Male","73","Estimate - de facto","Final figure, complete","2021","403.64719533254","16"
"Saint Lucia","2021","Total","Male","74","Estimate - de facto","Final figure, complete","2021","367.784190052799","16"
"Saint Lucia","2021","Total","Male","75","Estimate - de facto","Final figure, complete","2021","333.500763773325","16"
"Saint Lucia","2021","Total","Male","75 - 79","Estimate - de facto","Final figure, complete","2021","1375.75047095299","16"
"Saint Lucia","2021","Total","Male","76","Estimate - de facto","Final figure, complete","2021","301.961432869182","16"
"Saint Lucia","2021","Total","Male","77","Estimate - de facto","Final figure, complete","2021","272.74330806617","16"
"Saint Lucia","2021","Total","Male","78","Estimate - de facto","Final figure, complete","2021","246.124925924511","16"
"Saint Lucia","2021","Total","Male","79","Estimate - de facto","Final figure, complete","2021","221.420040319806","16"
"Saint Lucia","2021","Total","Male","80","Estimate - de facto","Final figure, complete","2021","198.788550038346","16"
"Saint Lucia","2021","Total","Male","80 - 84","Estimate - de facto","Final figure, complete","2021","774.661823079464","16"
"Saint Lucia","2021","Total","Male","81","Estimate - de facto","Final figure, complete","2021","177.075057317588","16"
"Saint Lucia","2021","Total","Male","82","Estimate - de facto","Final figure, complete","2021","155.061984570678","16"
"Saint Lucia","2021","Total","Male","83","Estimate - de facto","Final figure, complete","2021","132.698104923365","16"
"Saint Lucia","2021","Total","Male","84","Estimate - de facto","Final figure, complete","2021","111.038126229486","16"
"Saint Lucia","2021","Total","Male","85 +","Estimate - de facto","Final figure, complete","2021","410.004059763","16"
"Saint Lucia","2021","Total","Female","Total","Estimate - de facto","Final figure, complete","2021","91860.3221465497","16"
"Saint Lucia","2021","Total","Female","0","Estimate - de facto","Final figure, complete","2021","1056.89094727043","16"
"Saint Lucia","2021","Total","Female","0 - 4","Estimate - de facto","Final figure, complete","2021","5265.61747163225","16"
"Saint Lucia","2021","Total","Female","1","Estimate - de facto","Final figure, complete","2021","1057.7167521682","16"
"Saint Lucia","2021","Total","Female","1 - 4","Estimate - de facto","Final figure, complete","2021","4208.72652436181","16"
"Saint Lucia","2021","Total","Female","2","Estimate - de facto","Final figure, complete","2021","1056.11232089945","16"
"Saint Lucia","2021","Total","Female","3","Estimate - de facto","Final figure, complete","2021","1051.39138461826","16"
"Saint Lucia","2021","Total","Female","4","Estimate - de facto","Final figure, complete","2021","1043.5060666759","16"
"Saint Lucia","2021","Total","Female","5","Estimate - de facto","Final figure, complete","2021","1034.29581630538","16"
"Saint Lucia","2021","Total","Female","5 - 9","Estimate - de facto","Final figure, complete","2021","5047.23722494533","16"
"Saint Lucia","2021","Total","Female","6","Estimate - de facto","Final figure, complete","2021","1024.02005169424","16"
"Saint Lucia","2021","Total","Female","7","Estimate - de facto","Final figure, complete","2021","1011.38054305794","16"
"Saint Lucia","2021","Total","Female","8","Estimate - de facto","Final figure, complete","2021","996.808236796528","16"
"Saint Lucia","2021","Total","Female","9","Estimate - de facto","Final figure, complete","2021","980.732577091233","16"
"Saint Lucia","2021","Total","Female","10","Estimate - de facto","Final figure, complete","2021","1100.25145300564","16"
"Saint Lucia","2021","Total","Female","10 - 14","Estimate - de facto","Final figure, complete","2021","5503.92355664123","16"
"Saint Lucia","2021","Total","Female","11","Estimate - de facto","Final figure, complete","2021","1085.74643208669","16"
"Saint Lucia","2021","Total","Female","12","Estimate - de facto","Final figure, complete","2021","1086.95707589868","16"
"Saint Lucia","2021","Total","Female","13","Estimate - de facto","Final figure, complete","2021","1102.13698211268","16"
"Saint Lucia","2021","Total","Female","14","Estimate - de facto","Final figure, complete","2021","1128.83161353754","16"
"Saint Lucia","2021","Total","Female","15","Estimate - de facto","Final figure, complete","2021","1156.31677379339","16"
"Saint Lucia","2021","Total","Female","15 - 19","Estimate - de facto","Final figure, complete","2021","6046.60118798181","16"
"Saint Lucia","2021","Total","Female","16","Estimate - de facto","Final figure, complete","2021","1181.30182824874","16"
"Saint Lucia","2021","Total","Female","17","Estimate - de facto","Final figure, complete","2021","1208.7222915893","16"
